,Rank,Player,Team_x,Positions,Yahoo,AVG,Key,Name_x,Team_y,G,GS,IP,SV,xFIP-,SwStr%,F-Strike%,Barrel%_x,HardHit%,CSW%,K%+_x,BB%+_x,xERA,EV_x,ER,playerid_x,STUFFplus,LOCATIONplus,PITCHINGplus,Total Z-Score_x,Total Z-Score_y,Name_y,Team,PA,HR,SB,Off,wRC+,wOBA,ISO+,Barrel%_y,BsR,Spd,BB%+_y,K%+_y,Oppo%+,EV_y,maxEV,xwOBA,playerid_y,LaghezzaRank,Total Z-Score,RankDiff
615,538.0,Erik Swanson,TOR,RP,nan,5177,EriSwa,Erik Swanson,SEA,57.0,1.0,53.2,3.0,68.0,153,650,64,304,302,153.0,60.0,2.3,85.0,10.0,16587.0,107.5,102.6,105.6,-2.06,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,3.0
616,539.0,Martin Maldonado,HOU,C,nan,5193,MarMal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.66,Martin Maldonado,HOU,379.0,15.0,0.0,-16.6,70.0,0.264,111.0,81,-3.9,1.7,73.0,138.0,98.0,88.4,109.2,0.253,6887.0,0.0,-8.66,-539.0
617,540.0,Luis Patino,TB,SP,nan,5203,LuiPat,Luis Patino,TBR,6.0,6.0,20.0,0.0,175.0,95,653,96,315,235,51.0,165.0,5.21,88.7,18.0,22815.0,101.4,98.1,98.1,-2.16,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,60.0
618,541.0,Nick Solak,CIN,LF,nan,5237,NicSol,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,102.0
619,542.0,Aaron Hicks,NYY,LFCF,nan,5260,AarHic,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,Aaron Hicks,NYY,453.0,8.0,10.0,-2.6,90.0,0.292,65.0,58,2.5,5.0,172.0,108.0,103.0,87.9,109.6,0.303,5297.0,466.0,0.53,-76.0
620,543.0,Seth Lugo,SD,RP,nan,5280,SetLug,Seth Lugo,NYM,62.0,0.0,65.0,3.0,88.0,91,614,82,324,294,112.0,80.0,3.46,88.5,26.0,12447.0,104.1,100.2,101.1,-8.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,-100.0
621,544.0,Matt Manning,DET,SP,nan,4140,MatMan,Matt Manning,DET,12.0,12.0,63.0,0.0,111.0,94,574,62,369,247,82.0,90.0,4.0,89.1,24.0,20369.0,94.9,100.5,98.4,-6.93,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,-114.0
622,545.0,Evan Longoria,ARI,3B,nan,5357,EvaLon,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,Evan Longoria,SFG,298.0,14.0,0.0,2.8,115.0,0.33,133.0,124,-2.3,0.9,108.0,123.0,94.0,91.1,109.6,0.324,9368.0,507.0,0.99,-38.0
623,546.0,TJ Friedl,CIN,LFCFRF,nan,4225,TJFri,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.31,TJ Friedl,CIN,258.0,8.0,7.0,1.3,101.0,0.323,126.0,47,0.9,7.2,93.0,69.0,96.0,87.2,107.2,0.283,19522.0,286.0,-3.31,-260.0
624,547.0,Zac Veen,COL,LFRF,nan,5383,ZacVee,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-547.0
625,548.0,Drew Waters,KC,CFRF,nan,4260,DreWat,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,-127.0
626,549.0,Andrew Chafin,ARI,RP,263.0,5410,AndCha,Andrew Chafin,DET,64.0,0.0,57.1,3.0,83.0,139,634,84,338,300,124.0,97.0,2.92,87.5,18.0,12988.0,93.0,98.7,97.0,-1.15,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,10.0
627,550.0,Taylor Walls,TB,2B3BSS,nan,5413,TayWal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.04,Taylor Walls,TBR,466.0,8.0,10.0,-14.5,66.0,0.252,76.0,62,3.2,5.5,140.0,116.0,119.0,86.3,105.7,0.27,22458.0,620.0,-4.04,70.0
628,551.0,Dean Kremer,BAL,SP,nan,4290,DeaKre,Dean Kremer,BAL,22.0,21.0,125.1,0.0,112.0,101,652,73,389,252,76.0,83.0,4.46,88.4,45.0,19350.0,94.0,101.1,98.6,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,39.0
629,552.0,Ryne Nelson,ARI,SP,nan,4290,RynNel,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117.8,102.2,107.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,-128.0
630,553.0,Max Stassi,LAA,C,nan,5420,MaxSta,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,Max Stassi,LAA,375.0,9.0,0.0,-18.2,63.0,0.258,82.0,94,-2.7,1.9,127.0,134.0,96.0,88.6,107.5,0.266,10059.0,492.0,-8.72,-61.0
631,554.0,Didi Gregorius,nan,SS,nan,4340,DidGre,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.21,Didi Gregorius,PHI,232.0,1.0,1.0,-9.3,58.0,0.251,60.0,28,2.1,5.1,67.0,69.0,95.0,84.5,106.5,0.275,6012.0,0.0,-15.21,-554.0
632,555.0,Stephen Strasburg,WSH,SP,248.0,5720,SteStr,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,99.0,98.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-555.0
633,556.0,Tom Murphy,SEA,C,207.0,5530,TomMur,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-556.0
634,557.0,DL Hall,BAL,RP,nan,4365,DLHal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,102.1,108.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,18.0
635,558.0,David Peralta,LAD,LF,nan,5473,DavPer,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,David Peralta,  ,490.0,12.0,1.0,2.4,104.0,0.315,107.0,85,0.1,2.5,102.0,104.0,88.0,90.3,113.0,0.313,2136.0,353.0,0.66,-205.0
636,559.0,JP Sears,OAK,SPRP,359.0,4380,JPSea,JP Sears,  ,17.0,11.0,70.0,0.0,116.0,80,635,90,434,272,80.0,100.0,4.49,90.5,30.0,23429.0,87.1,97.8,94.8,-4.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,-120.0
637,560.0,Dany Jimenez,OAK,RP,403.0,5510,DanJim,Dany Jimenez,OAK,34.0,0.0,34.1,11.0,114.0,141,641,43,430,343,106.0,155.0,2.81,89.4,13.0,21170.0,105.2,92.6,100.9,15.52,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,-180.0
638,561.0,Michael Lorenzen,DET,RPSP,nan,4440,MicLor,Michael Lorenzen,LAA,18.0,18.0,97.2,0.0,106.0,112,625,68,371,255,93.0,133.0,3.91,88.1,46.0,14843.0,93.9,98.9,97.4,4.99,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,-128.0
639,562.0,Jonathan Aranda,TB,1B2B3B,nan,4500,JonAra,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,-107.0
640,563.0,Adbert Alzolay,CHC,RP,nan,4505,AdbAlz,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106.9,103.8,102.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,-29.0
641,564.0,Edouard Julien,MIN,2B,nan,5570,EdoJul,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-564.0
642,565.0,Kyle Harrison,SF,SP,nan,4535,KylHar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-565.0
643,566.0,Will Smith,nan,RP,211.0,4545,WilSmi,Will Smith,  ,65.0,0.0,59.0,5.0,104.0,149,663,59,414,307,111.0,116.0,3.57,88.9,26.0,8048.0,86.4,99.8,96.5,7.56,5.18,Will Smith,LAD,578.0,24.0,1.0,14.8,127.0,0.349,132.0,103,-3.6,2.9,116.0,73.0,103.0,89.9,109.0,0.352,19197.0,51.0,5.18,-515.0
644,567.0,Dominic Smith,WSH,1B,nan,5590,DomSmi,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,-57.0
645,568.0,Mike Moustakas,nan,1B3BDH,nan,5607,MikMou,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.58,Mike Moustakas,CIN,285.0,7.0,2.0,-8.5,76.0,0.286,84.0,61,-0.5,3.3,101.0,116.0,84.0,87.6,111.7,0.27,4892.0,0.0,-7.58,-568.0
646,569.0,Cade Cavalli,WSH,SP,nan,4595,CadCav,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,90.1,90.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,4.0
647,570.0,Tyler Naquin,nan,LFRF,nan,5660,TylNaq,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,Tyler Naquin,  ,334.0,11.0,4.0,-0.5,93.0,0.303,125.0,96,2.3,6.5,68.0,123.0,104.0,90.3,112.7,0.317,13359.0,0.0,3.41,-570.0
648,571.0,Kyle Higashioka,NYY,C,nan,5667,KylHig,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.68,Kyle Higashioka,NYY,248.0,10.0,0.0,-4.8,83.0,0.282,108.0,98,-0.1,1.9,61.0,94.0,62.0,90.9,109.1,0.317,5517.0,0.0,-7.68,-571.0
649,572.0,Will Brennan,CLE,LF,nan,4660,WilBre,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,-110.0
650,573.0,Garrett Cooper,MIA,1BDH,nan,4665,GarCoo,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,Garrett Cooper,MIA,469.0,9.0,0.0,6.2,115.0,0.33,100.0,107,-2.2,1.8,102.0,112.0,112.0,89.6,112.6,0.341,15279.0,395.0,2.36,-178.0
651,574.0,David Villar,SF,1B3B,nan,4685,DavVil,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,-79.0
652,575.0,Gavin Sheets,CWS,1BRF,nan,4685,GavShe,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.64,Gavin Sheets,CHW,410.0,15.0,0.0,-2.7,100.0,0.308,114.0,65,-2.6,0.7,83.0,94.0,100.0,88.6,109.7,0.283,19901.0,517.0,-5.64,-58.0
653,576.0,Jackson Holliday,BAL,SS,nan,6315,JacHol,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-576.0
654,577.0,Dylan Bundy,nan,SP,nan,5760,DylBun,Dylan Bundy,MIN,29.0,29.0,140.0,0.0,119.0,97,676,89,383,267,71.0,59.0,4.34,88.9,76.0,12917.0,90.6,105.9,101.8,-4.06,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-577.0
655,578.0,Josh Lowe,TB,LFCFRF,nan,4835,JosLow,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,54.0
656,579.0,Matt Bush,MIL,SPRP,nan,5793,MatBus,Matt Bush,  ,65.0,6.0,59.2,3.0,83.0,123,643,54,396,337,136.0,91.0,2.64,90.3,23.0,1246.0,127.3,101.1,108.5,6.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,-49.0
657,580.0,Elieser Hernandez,NYM,SPRP,nan,5807,EliHer,Elieser Hernandez,MIA,20.0,10.0,62.1,0.0,126.0,102,691,130,359,264,95.0,95.0,4.81,89.4,44.0,16933.0,89.8,102.1,98.6,-4.44,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-580.0
658,581.0,Tyler Wells,BAL,SP,nan,4875,TylWel,Tyler Wells,BAL,23.0,23.0,103.2,0.0,117.0,113,619,79,388,265,81.0,82.0,3.78,88.3,49.0,20000.0,106.6,104.2,105.9,-1.91,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,-4.0
659,582.0,Jordan Hicks,STL,SPRP,nan,5810,JorHic,Jordan Hicks,STL,35.0,8.0,61.1,0.0,101.0,96,582,70,323,272,106.0,161.0,3.91,86.9,33.0,19618.0,121.4,92.6,98.4,1.77,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-582.0
660,583.0,Sal Frelick,MIL,CF,nan,4885,SalFre,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-583.0
661,584.0,Kyle Muller,OAK,SP,nan,4890,KylMul,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,101.3,98.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,-143.0
662,585.0,Chad Green,TOR,RP,212.0,6710,ChaGre,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,111.2,105.3,110.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-585.0
663,586.0,Brennen Davis,CHC,CF,nan,5833,BreDav,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-586.0
664,587.0,Ryan Jeffers,MIN,C,nan,4920,RyaJef,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Ryan Jeffers,MIN,236.0,7.0,0.0,-4.7,87.0,0.287,104.0,132,-1.3,2.4,122.0,118.0,104.0,88.2,113.2,0.315,24618.0,491.0,-2.0,-96.0
665,588.0,Corey Knebel,nan,RP,217.0,6227,CorKne,Corey Knebel,PHI,46.0,0.0,44.2,12.0,121.0,113,562,57,390,268,93.0,174.0,3.8,88.5,17.0,15010.0,111.2,93.4,97.8,7.41,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-588.0
666,589.0,Jordan Lyles,KC,SP,nan,4925,JorLyl,Jordan Lyles,BAL,32.0,32.0,179.0,0.0,112.0,93,614,104,381,264,84.0,84.0,4.94,88.6,88.0,7593.0,88.2,100.1,97.2,1.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,-114.0
667,590.0,JP Feyereisen,LAD,RP,225.0,6310,JPFey,JP Feyereisen,TBR,22.0,2.0,24.1,1.0,90.0,163,651,71,393,299,131.0,72.0,2.43,89.4,0.0,16610.0,111.0,100.9,106.0,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-590.0
668,591.0,Nick Senzel,CIN,CF,nan,4985,NicSen,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.28,Nick Senzel,CIN,420.0,5.0,8.0,-17.5,66.0,0.272,48.0,32,-0.9,3.7,85.0,80.0,95.0,87.2,109.5,0.299,19293.0,636.0,-10.28,45.0
669,592.0,Anthony Bass,TOR,RP,235.0,6277,AntBas,Anthony Bass,  ,73.0,0.0,70.1,0.0,84.0,145,665,60,335,322,118.0,89.0,3.03,87.6,12.0,7982.0,110.9,102.4,103.5,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-592.0
670,593.0,Vidal Brujan,TB,2BRF,nan,5050,VidBru,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,25.0
671,594.0,Brooks Raley,NYM,RP,nan,5943,BroRal,Brooks Raley,TBR,60.0,0.0,53.2,6.0,83.0,117,635,22,285,301,125.0,85.0,2.79,86.7,16.0,10061.0,107.0,98.1,103.5,-1.15,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-594.0
672,595.0,Kyle Manzardo,TB,1B,nan,5090,KylMan,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,14.0
673,596.0,Brad Boxberger,CHC,RP,nan,5100,BraBox,Brad Boxberger,MIL,70.0,0.0,64.0,1.0,102.0,95,660,64,339,307,112.0,122.0,3.44,86.4,21.0,10133.0,92.0,99.0,96.4,1.07,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-596.0
674,597.0,Adam Cimber,TOR,RP,257.0,6103,AdaCim,Adam Cimber,TOR,77.0,0.0,70.2,4.0,98.0,90,648,51,388,268,89.0,55.0,3.64,89.1,22.0,15288.0,111.7,99.2,105.1,-11.72,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-597.0
675,598.0,Jake Odorizzi,TEX,SP,nan,5110,JakOdo,Jake Odorizzi,  ,22.0,22.0,106.1,0.0,118.0,102,543,73,328,236,85.0,95.0,4.11,87.8,52.0,6397.0,82.7,102.5,96.6,-5.21,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,-16.0
676,599.0,Edmundo Sosa,PHI,3BSS,nan,5983,EdmSos,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-599.0
677,600.0,Abraham Toro,MIL,2B3BDH,nan,5987,AbrTor,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.52,Abraham Toro,SEA,352.0,10.0,2.0,-16.4,62.0,0.246,93.0,68,-1.1,4.1,79.0,83.0,78.0,87.0,108.2,0.284,19844.0,0.0,-11.52,-600.0
678,601.0,Nick Ahmed,ARI,SS,nan,5993,NicAhm,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,20.0
679,602.0,Pavin Smith,ARI,1BRFDH,nan,6000,PavSmi,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2,Pavin Smith,ARI,277.0,9.0,1.0,-3.8,87.0,0.294,95.0,99,0.5,1.9,121.0,107.0,103.0,87.9,109.2,0.304,19892.0,608.0,-4.2,6.0
680,603.0,Francisco Mejia,TB,C,nan,5170,FraMej,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.14,Francisco Mejia,TBR,299.0,6.0,0.0,-7.4,85.0,0.279,93.0,27,-2.4,1.8,29.0,98.0,84.0,86.8,108.5,0.262,16403.0,601.0,-14.14,-2.0
681,604.0,Trevor Larnach,MIN,LFRF,nan,5230,TreLar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,31.0
682,605.0,Kyle Lewis,ARI,RFDH,nan,5230,KylLew,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,-182.0
